brand_slug,name,location_type,channel_type,category_label,region_label,address,url,evidence_url,source_type,source_chain,confidence,notes
wewee,THE BABY 台南 南紡旗艦店,stockist,offline,kids-pets,台南市,台南市東區中華東路一段366號A1館4F,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,THE BABY 高雄 漢神巨蛋店,stockist,offline,kids-pets,高雄市,高雄市左營區博愛二路777號6F,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,THE BABY 高雄 漢神百貨店,stockist,offline,kids-pets,高雄市,高雄市前金區成功一路266-1號7F,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,THE BABY 高雄 夢時代店,stockist,offline,kids-pets,高雄市,高雄市前鎮區中華五路789號5F（F5D08a）,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,THE BABY 台中 漢神洲際購物中心,stockist,offline,kids-pets,台中市,台中市北屯區崇德路三段865號5F,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,POLIN 寶齡中清,stockist,offline,kids-pets,台中市,臺中市北區賴福里中清路一段480號,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,POLIN 寶齡昌平,stockist,offline,kids-pets,台中市,臺中市北屯區平昌里昌平路一段66號,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,POLIN 寶齡育賢店,stockist,offline,kids-pets,台中市,臺中市太平區育賢路372號,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,POLIN 寶齡文心,stockist,offline,kids-pets,台中市,臺中市西屯區何仁里文心路三段121號,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,POLIN 寶齡東山,stockist,offline,kids-pets,台中市,臺中市北屯區軍功里東山路一段236之3號,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,步步樂豐原店,stockist,offline,kids-pets,台中市,420 臺中市豐原區豐圳里成功路500號4樓,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,曖麗嬰童百貨店,stockist,offline,kids-pets,台北市,台北市中正區南昌路一段163號,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,永育中醫診所,stockist,offline,kids-pets,台中市,台中市西屯區大墩路929號,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
wewee,祐心藥局,stockist,offline,kids-pets,台中市,台中市北屯區東山路一段2號,,https://www.wewee.com.tw/pages/shop-1,official_website,official_website → 門市據點,high,官方頁明示全台門市都買得到
cani,CANI 台中門市,direct_store,offline,kids-pets,台中市,台中市西區公益路379號,https://www.cani.com.tw/store/,https://www.cani.com.tw/store/,official_website,official_website → store,high,
cani,CANI 新竹東大門市,direct_store,offline,kids-pets,新竹市,新竹市東大路一段13號,https://www.cani.com.tw/store/,https://www.cani.com.tw/store/,official_website,official_website → store,high,
cani,CANI 台北A8門市,direct_store,offline,kids-pets,台北市,台北市信義區松高路12號4樓,https://www.cani.com.tw/store/,https://www.cani.com.tw/store/,official_website,official_website → store,high,
baby-baby-cool,Baby Baby Cool 台北信義新天地A8,department_store_counter,offline,kids-pets,台北市,台北市信義區松高路12號4樓,https://babybabycool.com/pages/%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,https://babybabycool.com/pages/%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,official_website,official_website → 門市據點,high,目前官方門市據點頁列示
baby-baby-cool,Baby Baby Cool 新光三越 台北南西店（一館）,department_store_counter,offline,kids-pets,台北市,台北市中山區南京西路12號6樓,https://babybabycool.com/pages/%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,https://babybabycool.com/pages/%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,official_website,official_website → 門市據點,high,目前官方門市據點頁列示
baby-baby-cool,Baby Baby Cool 新光三越 高雄左營店,department_store_counter,offline,kids-pets,高雄市,高雄市左營區高鐵路123號5樓,https://babybabycool.com/pages/%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,https://babybabycool.com/pages/%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,official_website,official_website → 門市據點,high,目前官方門市據點頁列示
baby-baby-cool,Baby Baby Cool 新光三越 台南新天地西門店,department_store_counter,offline,kids-pets,台南市,台南市中西區西門路一段658號3樓,https://babybabycool.com/pages/%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,https://babybabycool.com/pages/%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,official_website,official_website → 門市據點,high,目前官方門市據點頁列示
baby-baby-cool,Baby Baby Cool 新光三越 台中中港店,department_store_counter,offline,kids-pets,台中市,台中市西屯區台灣大道三段301號6樓,https://babybabycool.com/pages/%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,https://babybabycool.com/pages/%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,official_website,official_website → 門市據點,high,目前官方門市據點頁列示
sikaer,喜可生活 大里廠區（需事先預約）,showroom_studio,offline,kids-pets,台中市,台中市大里區國中路十股巷166弄1號,,https://www.sikaer.com.tw/pages/partnership-1,official_website,official_website → partnership-1 → physical_partner_stores,high,官方明示可看實品；週一至週五 9:00–17:30，需事先預約
sikaer,台隆手創館 復興店,stockist,offline,kids-pets,台北市,台北市忠孝東路三段300號8樓（SOGO復興館8樓）,,https://www.sikaer.com.tw/pages/partnership-1,official_website,official_website → partnership-1 → physical_partner_stores,high,展示及現貨（擦髮巾）
sikaer,台隆手創館 京站店,stockist,offline,kids-pets,台北市,台北市承德路一段1號3樓,,https://www.sikaer.com.tw/pages/partnership-1,official_website,official_website → partnership-1 → physical_partner_stores,high,展示及現貨（擦髮巾）
sikaer,台隆手創館 美麗華店,stockist,offline,kids-pets,台北市,台北市敬業三路20號3樓,,https://www.sikaer.com.tw/pages/partnership-1,official_website,official_website → partnership-1 → physical_partner_stores,high,展示及現貨（擦髮巾）
sikaer,台隆手創館 南港LaLaport店,stockist,offline,kids-pets,台北市,台北市南港區經貿二路131號3樓,,https://www.sikaer.com.tw/pages/partnership-1,official_website,official_website → partnership-1 → physical_partner_stores,high,展示及現貨（擦髮巾）
sikaer,台隆手創館 板橋大遠百店,stockist,offline,kids-pets,新北市,新北市板橋區新站路28號7樓,,https://www.sikaer.com.tw/pages/partnership-1,official_website,official_website → partnership-1 → physical_partner_stores,high,展示及現貨（擦髮巾）
sikaer,台隆手創館 台中三越店,stockist,offline,kids-pets,台中市,台中市台灣大道301號8樓,,https://www.sikaer.com.tw/pages/partnership-1,official_website,official_website → partnership-1 → physical_partner_stores,high,展示及現貨（擦髮巾）；地址依官方來源原文保留
sikaer,台隆手創館 台中遠百店,stockist,offline,kids-pets,台中市,台中市台灣大道三段251號9樓,,https://www.sikaer.com.tw/pages/partnership-1,official_website,official_website → partnership-1 → physical_partner_stores,high,展示及現貨（擦髮巾）
sikaer,台隆手創館 廣三SOGO店,stockist,offline,kids-pets,台中市,台中市西區台灣大道二段459號B1,,https://www.sikaer.com.tw/pages/partnership-1,official_website,official_website → partnership-1 → physical_partner_stores,high,展示及現貨（擦髮巾）
sikaer,台隆手創館 台中LaLaport店,stockist,offline,kids-pets,台中市,台中市東區進德路700號2樓,,https://www.sikaer.com.tw/pages/partnership-1,official_website,official_website → partnership-1 → physical_partner_stores,high,展示及現貨（擦髮巾）
sikaer,JA2 Concept,stockist,offline,kids-pets,"Queensland, Australia","Unit 4, 579 Kessels Road, Macgregor, QLD, Australia 4109",,https://www.sikaer.com.tw/pages/partnership-1,official_website,official_website → partnership-1 → physical_partner_stores,high,實體店（擦髮巾）
sikaer,植人製造｜Traveggo Store,stockist,offline,kids-pets,台中市,403 台中市西區精忠街20號,,https://www.sikaer.com.tw/pages/partnership-1,official_website,official_website → partnership-1 → physical_partner_stores,high,實體合作店（好好棉布衛生棉）
odout,寵物公園一心店,stockist,offline,kids-pets,台中市,台中市南屯區公益路二段169號,,https://www.odout.com/Shop/StoreDetail/40862/40120,official_website,official_website → store_list → store_detail,medium,官方店舖詳細頁／索引內容確認販售；到店前建議確認庫存
