brand_slug,name,location_type,channel_type,category_label,region_label,address,url,evidence_url,source_type,source_chain,confidence,notes
le-gusta,LeGusta 南西門市,direct_store,offline,服飾鞋履,臺北市,臺北市大同區南京西路25巷10號,https://www.gusta.com.tw/,https://page.line.me/dhw0060p/showcase/77909898368144,link_in_bio,official_instagram_profile → official_line → store_directory,high,官方 Instagram 現行 bio 列門市；官方 LINE 門市資訊提供完整地址
le-gusta,LeGusta 中山門市,direct_store,offline,服飾鞋履,臺北市,臺北市中山區中山北路二段36巷31號,https://www.gusta.com.tw/,https://page.line.me/dhw0060p/showcase/77909898368144,link_in_bio,official_instagram_profile → official_line → store_directory,high,官方 Instagram 現行 bio 列門市；官方 LINE 門市資訊提供完整地址
le-gusta,LeGusta 大安門市,direct_store,offline,服飾鞋履,臺北市,臺北市大安區大安路一段59號,https://www.gusta.com.tw/,https://page.line.me/dhw0060p/showcase/77909898368144,link_in_bio,official_instagram_profile → official_line → store_directory,high,官方 Instagram 現行 bio 列門市；官方 LINE 門市資訊提供完整地址
le-gusta,LeGusta 忠孝門市,direct_store,offline,服飾鞋履,臺北市,臺北市大安區忠孝東路四段181巷8號,https://www.gusta.com.tw/,https://page.line.me/dhw0060p/showcase/77909898368144,link_in_bio,official_instagram_profile → official_line → store_directory,high,官方 Instagram 現行 bio 列門市；官方 LINE 門市資訊提供完整地址
le-gusta,LeGusta 武昌門市,direct_store,offline,服飾鞋履,臺北市,臺北市萬華區武昌街二段71號,https://www.gusta.com.tw/,https://page.line.me/dhw0060p/showcase/77909898368144,link_in_bio,official_instagram_profile → official_line → store_directory,high,官方 Instagram 現行 bio 列門市；官方 LINE 門市資訊提供完整地址
le-gusta,LeGusta 成都門市,direct_store,offline,服飾鞋履,臺北市,臺北市萬華區成都路55號,https://www.gusta.com.tw/,https://page.line.me/dhw0060p/showcase/77909898368144,link_in_bio,official_instagram_profile → official_line → store_directory,high,官方 Instagram 現行 bio 列門市；官方 LINE 門市資訊提供完整地址
le-gusta,LeGusta 公館門市,direct_store,offline,服飾鞋履,臺北市,臺北市中正區羅斯福路四段82號,https://www.gusta.com.tw/,https://page.line.me/dhw0060p/showcase/77909898368144,link_in_bio,official_instagram_profile → official_line → store_directory,high,官方 Instagram 現行 bio 列門市；官方 LINE 門市資訊提供完整地址
le-gusta,LeGusta 大東門市,direct_store,offline,服飾鞋履,臺北市,臺北市士林區大東路13-2號,https://www.gusta.com.tw/,https://page.line.me/dhw0060p/showcase/77909898368144,link_in_bio,official_instagram_profile → official_line → store_directory,high,官方 Instagram 現行 bio 列門市；官方 LINE 門市資訊提供完整地址
le-gusta,LeGusta 台中三民門市,direct_store,offline,服飾鞋履,臺中市,臺中市北區三民路三段84-1號,https://www.gusta.com.tw/,https://page.line.me/dhw0060p/showcase/77909898368144,link_in_bio,official_instagram_profile → official_line → store_directory,high,官方 Instagram 現行 bio 列門市；官方 LINE 門市資訊提供完整地址
major-pleasure,Major Pleasure 女子鞋研究室 工作室,showroom_studio,offline,服飾鞋履,臺北市,臺北市中山區中山北路二段96巷1號4樓,https://www.majorpleasure.com/,https://www.majorpleasure.com/menu_footer.php?id=3,official_website,official_website → after_sales → appointment_workspace + official_line → address,high,官方網站與官方社群均表示可預約工作室試穿；現貨可直接購買
swan,SWAN 天鵝童鞋 北投門市,direct_store,offline,服飾鞋履,臺北市,臺北市北投區致遠一路一段33號,https://www.instagram.com/swankidstw/,https://www.instagram.com/p/DbuVKEek0Eu/,official_social_post,official_instagram → current_post → store_address,high,官方 SWAN 天鵝童鞋貼文列店面地址與固定營業時間
clany,Clany 可蘭霓 寶雅台中大墩櫃,department_store_counter,offline,服飾鞋履,臺中市,臺中市南屯區大墩路466號,https://www.poya.com.tw/,https://www.instagram.com/p/DYWtHGkT7Lt/,official_social_post,official_instagram → 2026_store_post → department_store_counter,high,2026-05 官方貼文列櫃面、獨立試穿間與地址
snn,SnN 中壢 SOGO 1F,department_store_counter,offline,服飾鞋履,桃園市,桃園市中壢區元化路357號1F,,https://www.instagram.com/p/DbFqOJaE8OT/,official_social_post,official_instagram → store_post → department_store_counter,high,官方貼文明確列出百貨與樓層
snn,SnN 台中中友百貨 B1,department_store_counter,offline,服飾鞋履,臺中市,臺中市北區三民路三段161號B1,,https://www.instagram.com/p/DbFqOJaE8OT/,official_social_post,official_instagram → store_post → department_store_counter,high,官方貼文明確列出百貨與樓層
melike,Melike 中壢 SOGO 1F,department_store_counter,offline,服飾鞋履,桃園市,桃園市中壢區元化路357號1F,,https://www.instagram.com/p/DX_dIUrlQFJ/,official_social_post,official_instagram → current_store_post → department_store_counter,high,官方貼文明確列出百貨與樓層；公司地址另註明不對外營業，未收錄
melike,Melike 台中中友百貨 B1,department_store_counter,offline,服飾鞋履,臺中市,臺中市北區三民路三段161號B1,,https://www.instagram.com/p/DX_dIUrlQFJ/,official_social_post,official_instagram → current_store_post → department_store_counter,high,官方貼文明確列出百貨與樓層；公司地址另註明不對外營業，未收錄
change-tone,Change Tone 京站 B1,department_store_counter,offline,服飾鞋履,臺北市,臺北市大同區承德路一段1號 京站時尚廣場B1,https://www.qsquare.com.tw/,https://www.facebook.com/ChangeToneSocks/,official_social_profile,official_facebook → current_profile/post → department_store_counter,high,官方 2026 社群持續列出台北京站 B1 實體據點
lid-shoes,LID Shoes 台北門市,direct_store,offline,服飾鞋履,臺北市,臺北市中山區遼寧街105巷48號,https://lidshoes.com/,https://lidshoes.com/,official_website,official_website → homepage → current_store_address,high,現行官網門市資訊；採最新地址，不沿用舊長春路資料
vtex,V-TEX 基隆店,direct_store,offline,服飾鞋履,基隆市,基隆市中正區信一路166號,https://www.vtex.com.tw/,https://www.vtex.com.tw/V-TEX%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,official_website,official_website → current_store_locations → direct_store,high,2026 現行官方門市據點頁列出；公司登記地址明示不對外開放，未收錄
vtex,V-TEX 臺北西門店,direct_store,offline,服飾鞋履,臺北市,臺北市萬華區成都路48號,https://www.vtex.com.tw/,https://www.vtex.com.tw/V-TEX%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,official_website,official_website → current_store_locations → direct_store,high,2026 現行官方門市據點頁列出；公司登記地址明示不對外開放，未收錄
vtex,V-TEX 臺北敦化店,direct_store,offline,服飾鞋履,臺北市,臺北市大安區忠孝東路四段89號,https://www.vtex.com.tw/,https://www.vtex.com.tw/V-TEX%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,official_website,official_website → current_store_locations → direct_store,high,2026 現行官方門市據點頁列出；公司登記地址明示不對外開放，未收錄
vtex,V-TEX 臺北台大店,direct_store,offline,服飾鞋履,臺北市,臺北市中正區羅斯福路四段124號,https://www.vtex.com.tw/,https://www.vtex.com.tw/V-TEX%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,official_website,official_website → current_store_locations → direct_store,high,2026 現行官方門市據點頁列出；公司登記地址明示不對外開放，未收錄
vtex,V-TEX 新北永和店,direct_store,offline,服飾鞋履,新北市,新北市永和區永和路二段264號,https://www.vtex.com.tw/,https://www.vtex.com.tw/V-TEX%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,official_website,official_website → current_store_locations → direct_store,high,2026 現行官方門市據點頁列出；公司登記地址明示不對外開放，未收錄
vtex,V-TEX 桃園成功店,direct_store,offline,服飾鞋履,桃園市,桃園市桃園區成功路一段10號,https://www.vtex.com.tw/,https://www.vtex.com.tw/V-TEX%E9%96%80%E5%B8%82%E6%93%9A%E9%BB%9E,official_website,official_website → current_store_locations → direct_store,high,2026 現行官方門市據點頁列出；公司登記地址明示不對外開放，未收錄
clany,可蘭霓 Clany 台中愛買復興專櫃,department_store_counter,offline,服飾鞋履,臺中市,臺中市南區復興路一段359號,,https://www.threads.com/@missclany/post/DXwCNt8j9Yo,official_social_post,official_threads → 2026_current_counter_post → department_store_counter,high,官方 Threads 2026-04-30 明確列出台中愛買復興店實體專櫃
musen-socks,梁山泊壹零捌,stockist,offline,服飾鞋履,臺北市,臺北市大同區迪化街一段108號,,https://keid.nat.gov.tw/mittw/products/prod_more?id=280746&p=6,government_registry,MIT_Smile_registry → current_sales_channel → retailer,medium,經濟部 MIT 微笑標章有效資料列為 MUSEN SOCKS 木森好襪銷售通路
2bm,母子鱷魚-基隆旗艦店(y拖專賣店),direct_store,offline,服飾鞋履,基隆市,基隆市中正區信二路307號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,K.way-基隆店(y拖專賣店),distributor_retailer,offline,服飾鞋履,基隆市,基隆市仁愛區仁二路143號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,鞋城,distributor_retailer,offline,服飾鞋履,基隆市,基隆市七堵區南興路55號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,母子鱷魚-台北松山店,direct_store,offline,服飾鞋履,臺北市,臺北市松山區市民大道五段145號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,母子鱷魚-台大公館店,direct_store,offline,服飾鞋履,臺北市,臺北市中正區汀州路三段88號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,母子鱷魚-西門武昌店,direct_store,offline,服飾鞋履,臺北市,臺北市萬華區武昌街二段96號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,康達盛通內湖_專櫃,department_store_counter,offline,服飾鞋履,臺北市,臺北市內湖區民善街88號1樓(商店街),,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,大全聯內湖_專櫃,department_store_counter,offline,服飾鞋履,臺北市,臺北市內湖區舊宗路一段188號1樓,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,CITYLINK南港_混合櫃位,shop_in_shop,offline,服飾鞋履,臺北市,臺北市南港區忠孝東路七段369號A棟3樓(FUNBOX對面),,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,哈林,distributor_retailer,offline,服飾鞋履,臺北市,臺北市大安區臨江街62號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,天王星,distributor_retailer,offline,服飾鞋履,臺北市,臺北市大安區法治里樂利路87號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,勝立商行,distributor_retailer,offline,服飾鞋履,臺北市,臺北市內湖區內湖路一段372號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,花園鞋坊,distributor_retailer,offline,服飾鞋履,臺北市,臺北市內湖區內湖路一段737巷64號1樓,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,嘉鴻運動用品,distributor_retailer,offline,服飾鞋履,臺北市,臺北市文山區景美街61號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,大發鞋行,distributor_retailer,offline,服飾鞋履,臺北市,臺北市松山區延吉街20-2號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,東慶商行,distributor_retailer,offline,服飾鞋履,臺北市,臺北市松山區饒河街125號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,三川鞋店（2樓3室）,distributor_retailer,offline,服飾鞋履,臺北市,臺北市萬華區西寧南路70號2樓3室,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,三川鞋店（3樓24室）,distributor_retailer,offline,服飾鞋履,臺北市,臺北市萬華區西寧南路70號3樓24室,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,衝勁體育用品社,distributor_retailer,offline,服飾鞋履,臺北市,臺北市萬華區昆明街241號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,千里達運動用品店,distributor_retailer,offline,服飾鞋履,臺北市,臺北市士林區延平北路五段267號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,城市綠洲-台北店,distributor_retailer,offline,服飾鞋履,臺北市,臺北市中山區中山北路1段21號1樓,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,城市綠洲-內湖店,distributor_retailer,offline,服飾鞋履,臺北市,臺北市內湖區舊宗路一段150巷25號3樓,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,母子鱷魚-新北蘆洲旗艦店,direct_store,offline,服飾鞋履,新北市,新北市蘆洲區中山一路73號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,母子鱷魚-新北永豐店,direct_store,offline,服飾鞋履,新北市,新北市板橋區永豐街32號1樓,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,母子鱷魚-新北板橋店,direct_store,offline,服飾鞋履,新北市,新北市板橋區大華街106號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,母子鱷魚-新北永和店,direct_store,offline,服飾鞋履,新北市,新北市永和區中正路32號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,母子鱷魚-新莊新泰店,direct_store,offline,服飾鞋履,新北市,新北市新莊區新泰路312號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,愛買板橋_混合櫃位,shop_in_shop,offline,服飾鞋履,新北市,新北市板橋區貴興路101號3樓,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,康達盛通新店_專櫃,department_store_counter,offline,服飾鞋履,新北市,新北市新店區中興路三段1號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,康達盛通樹林_混合櫃位,shop_in_shop,offline,服飾鞋履,新北市,新北市樹林區大安路118號(商店街)(石二鍋對面),,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,遠雄汐止_專櫃,department_store_counter,offline,服飾鞋履,新北市,新北市汐止區新台五路一段99號2樓B區,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,生活動力,distributor_retailer,offline,服飾鞋履,新北市,新北市永和區竹林路183號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,狠角色,distributor_retailer,offline,服飾鞋履,新北市,新北市永和區永平路55號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,裕家運動用品,distributor_retailer,offline,服飾鞋履,新北市,新北市永和區永貞路46號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,快捷奏皮鞋,distributor_retailer,offline,服飾鞋履,新北市,新北市三重區中央北路71-1號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,瑪亞鞋坊,distributor_retailer,offline,服飾鞋履,新北市,新北市蘆洲區中華街47號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,集寶生活百貨,distributor_retailer,offline,服飾鞋履,新北市,新北市新莊區中平路20號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,力得體育用品社（本店）,distributor_retailer,offline,服飾鞋履,新北市,新北市新店區北新路三段73號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,力得體育用品社（二店）,distributor_retailer,offline,服飾鞋履,新北市,新北市新店區北新路三段65巷2號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,得利鞋行,distributor_retailer,offline,服飾鞋履,新北市,新北市三峽區民生街126號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,名星鞋行,distributor_retailer,offline,服飾鞋履,新北市,新北市三峽區民生街233號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,公道鞋坊,distributor_retailer,offline,服飾鞋履,新北市,新北市三峽區民生街251號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,美仕鞋行,distributor_retailer,offline,服飾鞋履,新北市,新北市土城區延吉街134號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,裕茂皮鞋店,distributor_retailer,offline,服飾鞋履,新北市,新北市板橋區四維路327號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,勝立商行,distributor_retailer,offline,服飾鞋履,新北市,新北市板橋區南雅東路8號1樓,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,Jerry 運動方舟,distributor_retailer,offline,服飾鞋履,新北市,新北市板橋區新海路129號3樓(工作室先電聯再前往),,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。 官網註明工作室需先電聯再前往。
2bm,名品商行,distributor_retailer,offline,服飾鞋履,新北市,新北市板橋區雙十路二段73號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,勁瑞,distributor_retailer,offline,服飾鞋履,新北市,新北市金山區忠孝一路92號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,小花豹鞋店,distributor_retailer,offline,服飾鞋履,新北市,新北市金山區金包里街64號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,萬花筒鞋舖,distributor_retailer,offline,服飾鞋履,新北市,新北市金山區金包里街7號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,七星鞋襪,distributor_retailer,offline,服飾鞋履,新北市,新北市淡水區中正路107號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,江寧鞋坊,distributor_retailer,offline,服飾鞋履,新北市,新北市淡水區清水街80號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,東東鞋店,distributor_retailer,offline,服飾鞋履,新北市,新北市樹林區博愛街88號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,城市綠洲-中和店,distributor_retailer,offline,服飾鞋履,新北市,新北市中和區中山路二段291號7樓,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,城市綠洲-環球中和店,distributor_retailer,offline,服飾鞋履,新北市,新北市中和區中山路三段122號2樓,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,城市綠洲-三峽店,distributor_retailer,offline,服飾鞋履,新北市,新北市三峽區龍學里15鄰學成路398號2樓,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,母子鱷魚-桃園旗艦店,direct_store,offline,服飾鞋履,桃園市,桃園市桃園區永安路349號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,母子鱷魚-桃園中壢店,direct_store,offline,服飾鞋履,桃園市,桃園市中壢區新明路6-1號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,母子鱷魚-桃園八德店,direct_store,offline,服飾鞋履,桃園市,桃園市八德區介壽路一段835號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,康達盛通中壢_混合櫃位,shop_in_shop,offline,服飾鞋履,桃園市,桃園市中壢區中山東路二段510號B1,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,康達盛通內壢_混合櫃位,shop_in_shop,offline,服飾鞋履,桃園市,桃園市中壢區中華路一段450號1樓,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,康達盛通經國_專櫃,department_store_counter,offline,服飾鞋履,桃園市,桃園市桃園區經國路369號2樓(商店街),,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,母子鱷魚-桃園平鎮店,direct_store,offline,服飾鞋履,桃園市,桃園市平鎮區陸橋南路59號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為品牌門市；2026-08-11 驗證。
2bm,金玉堂,distributor_retailer,offline,服飾鞋履,桃園市,桃園市桃園區大有路535號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,南門鞋坊,distributor_retailer,offline,服飾鞋履,桃園市,桃園市桃園區文化街63號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,足奇鞋坊,distributor_retailer,offline,服飾鞋履,桃園市,桃園市桃園區正康二街98號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,雅威花坊,distributor_retailer,offline,服飾鞋履,桃園市,桃園市龜山區文二三街20號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,全家好鞋坊,distributor_retailer,offline,服飾鞋履,桃園市,桃園市龜山區中原街32號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,一級棒皮鞋,distributor_retailer,offline,服飾鞋履,桃園市,桃園市龍潭區北龍路174號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,水盒子,distributor_retailer,offline,服飾鞋履,桃園市,桃園市蘆竹區南崁路232號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,城市綠洲-中壢店,distributor_retailer,offline,服飾鞋履,桃園市,桃園市中壢區中華路二段508號,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
2bm,城市綠洲-桃園店,distributor_retailer,offline,服飾鞋履,桃園市,桃園市桃園區中正路896號1、2樓,,https://www.2bm.com.tw/pages/distribution1,official_website,official_website → authorized_distribution_directory → current_location,high,母子鱷魚官網當日列為全台授權銷售據點；2026-08-11 驗證。
